State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh",Raebarelli,Salon,Wheat,Dara,Non-FAQ,24/09/2025,2540,2550,2545
"Uttar Pradesh",Saharanpur,Chutmalpur,Cauliflower,Cauliflower,FAQ,24/09/2025,1600,1800,1700
"Uttar Pradesh",Saharanpur,Chutmalpur,Ginger(Green),"Green Ginger",FAQ,24/09/2025,3500,3700,3600
"Uttar Pradesh",Saharanpur,Chutmalpur,"Green Chilli","Green Chilly",FAQ,24/09/2025,3100,3300,3200
"Uttar Pradesh",Saharanpur,Gangoh,"Green Chilli","Green Chilly",FAQ,24/09/2025,2500,3200,3000
"Uttar Pradesh",Sambhal,Bhehjoi,Paddy(Dhan)(Basmati),Basumathi,Non-FAQ,24/09/2025,2250,2600,2400
"Uttar Pradesh",Shamli,Kairana,Brinjal,Round/Long,FAQ,24/09/2025,1000,1100,1050
"Uttar Pradesh",Shamli,Khandhla,Cabbage,Cabbage,FAQ,24/09/2025,450,500,475
"Uttar Pradesh",Shamli,Khandhla,Ginger(Green),"Green Ginger",FAQ,24/09/2025,5400,5500,5450
"Uttar Pradesh",Shamli,Khandhla,"Sponge gourd","Sponge gourd",FAQ,24/09/2025,3100,3200,3150
"Uttar Pradesh",Shravasti,Payagpur,Garlic,Average,FAQ,24/09/2025,4800,5000,4900
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Gur(Jaggery),Yellow,FAQ,24/09/2025,3100,3300,3200
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Wheat,Dara,FAQ,24/09/2025,2500,2510,2505
"Uttar Pradesh",Unnao,Bangarmau,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,24/09/2025,6630,6730,6680
"Uttar Pradesh",Unnao,Bangarmau,Lemon,Lemon,FAQ,24/09/2025,3600,3700,3650
"Uttar Pradesh",Unnao,Bangarmau,Maize,Yellow,FAQ,24/09/2025,2180,2280,2230
"Uttar Pradesh",Unnao,Bangarmau,Mustard,"Lohi Black",FAQ,24/09/2025,6640,6740,6690
Uttrakhand,Dehradoon,Rishikesh,Apple,Other,Small,24/09/2025,2500,6200,4500
Uttrakhand,Dehradoon,Rishikesh,Lime,Lime,Small,24/09/2025,3000,4600,3600
Uttrakhand,Dehradoon,Rishikesh,"Mousambi(Sweet Lime)",Other,Small,24/09/2025,3050,3800,3200
Uttrakhand,Dehradoon,Rishikesh,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,24/09/2025,850,1500,1000
Uttrakhand,Dehradoon,Vikasnagar,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,1000,1400,1400
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Guava,Guava,Medium,24/09/2025,1800,2500,2000
Uttrakhand,Haridwar,"Bhagwanpur(Naveen Mandi Sthal)",Potato,Other,Non-FAQ,24/09/2025,600,1200,700
Uttrakhand,Haridwar,"Haridwar Union",Apple,Other,Medium,24/09/2025,2500,7500,4500
Uttrakhand,Haridwar,"Haridwar Union","Green Chilli","Green Chilly",FAQ,24/09/2025,2500,3500,3000
Uttrakhand,Haridwar,"Haridwar Union",Lemon,Other,FAQ,24/09/2025,3000,5000,4000
Uttrakhand,Haridwar,"Haridwar Union",Potato,Potato,FAQ,24/09/2025,900,1300,1100
Uttrakhand,Haridwar,Manglaur,Apple,Other,Medium,24/09/2025,3000,4500,3800
Uttrakhand,Haridwar,Manglaur,Brinjal,Other,FAQ,24/09/2025,1400,2000,1500
Uttrakhand,Haridwar,Roorkee,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,500,700,600
Uttrakhand,Haridwar,Roorkee,Brinjal,Other,FAQ,24/09/2025,400,600,500
Uttrakhand,Haridwar,Roorkee,Potato,Other,FAQ,24/09/2025,800,1200,1000
Uttrakhand,Haridwar,Roorkee,Pumpkin,Other,FAQ,24/09/2025,400,600,500
Uttrakhand,UdhamSinghNagar,Gadarpur,Banana,Other,Large,24/09/2025,2000,2000,2000
Uttrakhand,UdhamSinghNagar,Rudrapur,Banana,"Banana - Ripe",Medium,24/09/2025,3000,4000,3500
Uttrakhand,UdhamSinghNagar,Rudrapur,Onion,Other,FAQ,24/09/2025,1500,1800,1600
Uttrakhand,UdhamSinghNagar,Rudrapur,Pomegranate,Other,Medium,24/09/2025,7000,8000,7500
Uttrakhand,UdhamSinghNagar,Rudrapur,"Sponge gourd",Other,FAQ,24/09/2025,2000,3000,2500
"West Bengal",Bankura,Bishnupur(Bankura),Brinjal,Brinjal,FAQ,24/09/2025,2500,4000,3000
"West Bengal",Bankura,Khatra,Brinjal,Round/Long,FAQ,24/09/2025,2500,4000,3000
"West Bengal",Bankura,Khatra,Wheat,Sonalika,Non-FAQ,24/09/2025,2800,3200,3000
"West Bengal",Birbhum,Birbhum,Brinjal,Brinjal,FAQ,24/09/2025,4300,4500,4400
"West Bengal",Birbhum,Bolpur,Rice,Common,FAQ,24/09/2025,3450,3550,3500
"West Bengal",Birbhum,Bolpur,Tomato,Tomato,FAQ,24/09/2025,3600,3800,3700
"West Bengal",Jhargram,Jhargram,Brinjal,Round/Long,FAQ,24/09/2025,5000,5400,5200
"West Bengal",Jhargram,Jhargram,Fish,Rahu(Andhra),FAQ,24/09/2025,16400,17000,16800
"West Bengal",Medinipur(W),Ghatal,Jute,TD-5,FAQ,24/09/2025,7700,7900,7800
"West Bengal",Medinipur(W),Ghatal,Rice,Common,FAQ,24/09/2025,3600,3800,3700
"West Bengal",Medinipur(W),Ghatal,Tomato,Local,FAQ,24/09/2025,3400,3600,3500
"West Bengal",Murshidabad,Beldanga,Potato,Jyoti,FAQ,24/09/2025,1300,1340,1320
"West Bengal",Murshidabad,Beldanga,Rice,Other,FAQ,24/09/2025,3500,3550,3520
"West Bengal","North 24 Parganas",Barasat,"Green Chilli",Other,FAQ,24/09/2025,5500,5500,5500
"West Bengal","North 24 Parganas",Barasat,Pumpkin,Other,FAQ,24/09/2025,2000,2000,2000
"West Bengal","Paschim Bardhaman",Asansol,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,24/09/2025,11850,12150,12050
"West Bengal","Paschim Bardhaman",Asansol,"Green Gram Dal (Moong Dal)","Green Gram Dal",FAQ,24/09/2025,11450,11600,11500
"West Bengal","Paschim Bardhaman",Durgapur,Cabbage,Other,FAQ,24/09/2025,1850,2250,2050
"West Bengal","Paschim Bardhaman",Durgapur,Mustard,Other,Non-FAQ,24/09/2025,6250,6500,6400
"West Bengal","Paschim Bardhaman",Durgapur,Onion,Nasik,Non-FAQ,24/09/2025,1350,1500,1400
"West Bengal","Paschim Bardhaman",Durgapur,Potato,Jyoti,FAQ,24/09/2025,1220,1300,1260
"West Bengal","Sounth 24 Parganas",Baruipur(Canning),"Green Chilli","Green Chilly",FAQ,24/09/2025,7000,7200,7100
"Andhra Pradesh",Krishna,Tiruvuru,Maize,Hybrid/Local,Non-FAQ,24/09/2025,2200,2300,2250
"Andhra Pradesh",Visakhapatnam,Anakapally,Gur(Jaggery),"NO 1",FAQ,24/09/2025,4200,4830,4515
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Cucumbar(Kheera),Other,FAQ,24/09/2025,1500,3000,2500
Gujarat,Amreli,Babra,Wheat,Other,FAQ,24/09/2025,2355,2645,2525
Gujarat,Amreli,Bagasara,"Black Gram (Urd Beans)(Whole)",Other,Non-FAQ,24/09/2025,5275,6000,5637
Gujarat,Amreli,Damnagar,Coriander(Leaves),Coriander,FAQ,24/09/2025,850,1550,1200
Gujarat,Anand,"Khambhat(Grain Market)",Paddy(Dhan)(Common),Paddy,FAQ,24/09/2025,2500,3250,2900
Gujarat,Anand,"Khambhat(Grain Market)",Wheat,Other,FAQ,24/09/2025,2350,2750,2500
Gujarat,Bharuch,Bharuch,Coriander(Leaves),Other,FAQ,24/09/2025,1500,2250,2000
Gujarat,Bharuch,Bharuch,Lemon,Other,FAQ,24/09/2025,2000,3500,3000
Gujarat,Bharuch,Bharuch,Onion,Other,Non-FAQ,24/09/2025,1000,1700,1300
Gujarat,Bharuch,Jambusar,"Arhar (Tur/Red Gram)(Whole)",Other,FAQ,24/09/2025,6800,7600,7200
Gujarat,Bharuch,Jambusar,Cotton,Other,FAQ,24/09/2025,6000,6800,6400
Gujarat,Bharuch,Jambusar,Maize,Other,FAQ,24/09/2025,1800,2200,2000
Gujarat,Bharuch,Jambusar,Wheat,Other,FAQ,24/09/2025,2700,3300,3000
Gujarat,Bharuch,Jambusar(Kaavi),"Arhar (Tur/Red Gram)(Whole)",Other,FAQ,24/09/2025,6500,7500,7000
Gujarat,"Chhota Udaipur",Bodeliu,Cotton,"Shanker 6 (B) 30mm FIne",FAQ,24/09/2025,6875,7075,6975
Gujarat,Gandhinagar,Kalol,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,24/09/2025,1750,2150,1950
Gujarat,Gandhinagar,Kalol,"Guar Seed(Cluster Beans Seed)",Other,FAQ,24/09/2025,3000,3800,3400
Gujarat,Gandhinagar,Kalol,Jowar(Sorghum),Other,FAQ,24/09/2025,2750,4530,3650
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)","Green Chilli","Green Chilly",FAQ,24/09/2025,1500,2500,2000
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Lemon,Other,FAQ,24/09/2025,2000,3500,2500
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,1000,2000,2000
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Green Chilli",Other,FAQ,24/09/2025,1500,2500,2000
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Ridgeguard(Tori),Other,FAQ,24/09/2025,2000,3000,2000
Gujarat,"Gir Somnath",Talalagir,Brinjal,Other,FAQ,24/09/2025,1500,3500,2500
Gujarat,"Gir Somnath",Talalagir,Tomato,Other,FAQ,24/09/2025,1000,3000,2000
Gujarat,Jamnagar,Dhrol,"Castor Seed",Other,FAQ,24/09/2025,5030,5775,5405
Gujarat,Jamnagar,Dhrol,Cotton,Other,FAQ,24/09/2025,5400,6805,6105
Gujarat,Jamnagar,Dhrol,"Guar Seed(Cluster Beans Seed)",Other,FAQ,24/09/2025,2000,4180,3090
Gujarat,Junagarh,Bhesan,Wheat,Other,FAQ,24/09/2025,2000,2700,2500
Gujarat,Kheda,Thasara,"Bajra(Pearl Millet/Cumbu)",Deshi,FAQ,24/09/2025,1700,2100,1950
Gujarat,Mehsana,Mehsana(Jornang),Mustard,Mustard,FAQ,24/09/2025,6220,6220,6220
Gujarat,Navsari,Bilimora,Onion,Nasik,FAQ,24/09/2025,1000,1700,1300
Gujarat,Navsari,Bilimora,Potato,Other,FAQ,24/09/2025,1500,2300,1900
Gujarat,Porbandar,Porbandar,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,2500,3500,3000
Gujarat,Porbandar,Porbandar,Cabbage,Cabbage,FAQ,24/09/2025,1000,1500,1250
Gujarat,Porbandar,Porbandar,Cauliflower,"African Sarson",FAQ,24/09/2025,2000,3000,2500
Gujarat,Porbandar,Porbandar,"Corriander seed","Coriander Seed",FAQ,24/09/2025,7075,7125,7100
Gujarat,Porbandar,Porbandar,Lemon,Lemon,FAQ,24/09/2025,2500,3500,3000
Gujarat,Porbandar,Porbandar,Wheat,Other,FAQ,24/09/2025,2615,2645,2630
Gujarat,Rajkot,Dhoraji,Groundnut,Local,Non-FAQ,24/09/2025,3505,4780,4105
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Cucumbar(Kheera),Cucumbar,FAQ,24/09/2025,800,4000,2400
Gujarat,Rajkot,"Gondal(Veg.market Gondal)","Green Chilli","Green Chilly",FAQ,24/09/2025,500,5000,2750
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)","Cluster beans","Cluster Beans",FAQ,24/09/2025,1000,7000,4000
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)","Green Chilli","Green Chilly",FAQ,24/09/2025,500,3000,1750
Gujarat,Sabarkantha,Modasa,Maize,"Hybrid Red (Cattle Feed)",Non-FAQ,24/09/2025,2045,2190,2190
Gujarat,Sabarkantha,Modasa,Soyabean,Yellow,Non-FAQ,24/09/2025,4125,4225,4225
Gujarat,Sabarkantha,Modasa(Tintoi),Wheat,Lokwan,FAQ,24/09/2025,2400,2500,2500
Gujarat,Surat,Songadh,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,4050,5160,4650
Gujarat,Surat,Surat,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,3500,6500,5000
Gujarat,Surat,Surat,Carrot,Other,FAQ,24/09/2025,1700,3000,2350
Gujarat,Surat,Surat,Drumstick,Other,FAQ,24/09/2025,5000,11000,8000
Gujarat,Surat,Surat,"Indian Beans (Seam)",Other,FAQ,24/09/2025,2500,7800,5150
Gujarat,Surat,Surat,"Peas cod",Other,FAQ,24/09/2025,9000,11500,10250
Gujarat,Surat,Surat,"Surat Beans (Papadi)",Other,FAQ,24/09/2025,5000,11000,8000
Gujarat,Surendranagar,"Dasada Patadi","Cummin Seed(Jeera)","Cummin Seed(Jeera)",FAQ,24/09/2025,16750,17570,17350
Gujarat,Surendranagar,Vadhvan,Banana,Other,Medium,24/09/2025,1000,1500,1250
Gujarat,Surendranagar,Vadhvan,"Bitter gourd","Bitter Gourd",FAQ,24/09/2025,2000,2500,2250
Gujarat,Surendranagar,Vadhvan,"Bottle gourd","Bottle Gourd",FAQ,24/09/2025,2000,2500,2250
Gujarat,Surendranagar,Vadhvan,Carrot,Carrot,FAQ,24/09/2025,2000,2500,2250
Gujarat,Surendranagar,Vadhvan,Methi(Leaves),Methi,FAQ,24/09/2025,7000,7500,7250
Gujarat,Surendranagar,Vadhvan,"Onion Green","Onion Green",FAQ,24/09/2025,1000,1500,1250
Gujarat,Vadodara(Baroda),Padra,Brinjal,Other,FAQ,24/09/2025,2000,5000,3500
Gujarat,Vadodara(Baroda),Padra,"Cluster beans",Other,FAQ,24/09/2025,2000,3500,2750
Gujarat,Vadodara(Baroda),Padra,Coriander(Leaves),Other,FAQ,24/09/2025,4000,5000,4500
Gujarat,Vadodara(Baroda),Padra,Lemon,Other,FAQ,24/09/2025,4000,5000,4500
Gujarat,Vadodara(Baroda),Padra,"Sponge gourd",Other,FAQ,24/09/2025,800,1000,900
Gujarat,Valsad,Chikli(Khorgam),"Bitter gourd",Other,FAQ,24/09/2025,1500,2250,1875
Gujarat,Valsad,Chikli(Khorgam),"Bottle gourd",Other,FAQ,24/09/2025,1500,2500,1750
Gujarat,Valsad,Chikli(Khorgam),"Pointed gourd (Parval)",Other,FAQ,24/09/2025,3500,4250,3875
Haryana,Ambala,Barara,"Bottle gourd",Other,FAQ,24/09/2025,700,800,700
Haryana,Ambala,Barara,Cucumbar(Kheera),Other,FAQ,24/09/2025,700,1000,900
Haryana,Ambala,Barara,"Peas Wet",Other,FAQ,24/09/2025,1800,2500,1800
Haryana,Ambala,Barara,Spinach,Other,FAQ,24/09/2025,800,1500,800
Haryana,Ambala,Barara,Tomato,Other,Non-FAQ,24/09/2025,1200,1800,1200
Haryana,Gurgaon,Gurgaon,Apple,Other,Large,24/09/2025,3000,5000,4000
Haryana,Gurgaon,Gurgaon,Carrot,Other,FAQ,24/09/2025,1500,2500,2000
Haryana,Gurgaon,Gurgaon,Pomegranate,Other,Large,24/09/2025,5000,10000,7500
Haryana,Gurgaon,Gurgaon,Potato,Other,FAQ,24/09/2025,800,1200,1000
Haryana,Hissar,Barwala(Hisar),"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,3000,3500,3200
Haryana,Hissar,Barwala(Hisar),"Bottle gourd",Other,FAQ,24/09/2025,1000,1500,1300
Haryana,Hissar,Barwala(Hisar),Pomegranate,Other,Medium,24/09/2025,10000,12000,11000
Haryana,Hissar,Hansi,Apple,Other,Medium,24/09/2025,5000,10000,8000
Haryana,Hissar,Hansi,Brinjal,Other,FAQ,24/09/2025,2500,3000,2800
Haryana,Hissar,Hansi,Orange,Other,Medium,24/09/2025,5000,6000,5500
Haryana,Hissar,Hansi,Spinach,Other,FAQ,24/09/2025,4000,6000,5000
Haryana,Hissar,Hansi,Tomato,Other,FAQ,24/09/2025,3000,4000,3500
Haryana,Hissar,Uklana,Apple,Apple,Medium,24/09/2025,5000,7000,7000
Haryana,Jhajar,Bahadurgarh,"Bitter gourd",Other,FAQ,24/09/2025,1800,2000,1900
Haryana,Jhajar,Bahadurgarh,Cauliflower,Other,FAQ,24/09/2025,2500,3000,2800
Haryana,Jhajar,Bahadurgarh,Onion,Other,FAQ,24/09/2025,1300,1800,1400
Haryana,Jhajar,Bahadurgarh,Potato,Other,FAQ,24/09/2025,800,1200,1000
Haryana,Jhajar,Bahadurgarh,Potato,Other,Non-FAQ,24/09/2025,700,1100,900
Haryana,Kaithal,Dhand,Onion,Other,FAQ,24/09/2025,1200,1300,1280
Haryana,Kurukshetra,Ladwa,Cucumbar(Kheera),Cucumbar,FAQ,24/09/2025,2500,3000,2500
Haryana,Kurukshetra,Ladwa,Pumpkin,Pumpkin,FAQ,24/09/2025,1500,1500,1500
Haryana,Mahendragarh-Narnaul,Narnaul,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,2000,3000,2500
Haryana,Mahendragarh-Narnaul,Narnaul,Capsicum,Capsicum,FAQ,24/09/2025,6000,8000,8000
Haryana,Mahendragarh-Narnaul,Narnaul,Potato,Potato,FAQ,24/09/2025,1200,1300,1300
Haryana,Mahendragarh-Narnaul,Narnaul,Spinach,Spinach,FAQ,24/09/2025,2000,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Tomato,Tomato,Non-FAQ,24/09/2025,1600,1600,1600
Haryana,Panipat,Panipat,Potato,Other,FAQ,24/09/2025,600,1400,1000
Haryana,Rewari,Kosli,"Bottle gourd","Bottle Gourd",FAQ,24/09/2025,1000,1200,1100
Haryana,Rewari,Kosli,Pumpkin,Other,FAQ,24/09/2025,1000,1000,1000
Haryana,Rewari,Rewari,Onion,Medium,Non-FAQ,24/09/2025,1000,2200,1600
Haryana,Rohtak,Meham,Banana,Other,Medium,24/09/2025,1600,1600,1600
Haryana,Rohtak,Meham,"Bitter gourd","Bitter Gourd",FAQ,24/09/2025,3000,3000,3000
Haryana,Rohtak,Meham,Chikoos(Sapota),Sapota,Medium,24/09/2025,4000,4000,4000
Haryana,Rohtak,Meham,"Papaya (Raw)",Other,FAQ,24/09/2025,2800,2800,2800
Haryana,Rohtak,Meham,Tomato,Deshi,FAQ,24/09/2025,2000,2000,2000
Haryana,Sirsa,kalanwali,Banana,Other,Medium,24/09/2025,4000,4000,4000
Haryana,Sirsa,kalanwali,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,2000,2000,2000
Haryana,Sirsa,kalanwali,Potato,Other,FAQ,24/09/2025,1000,1000,1000
Haryana,Sirsa,kalanwali,Tomato,Other,FAQ,24/09/2025,2000,2000,2000
Haryana,Sonipat,Ganaur,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,2400,2500,2400
Haryana,Sonipat,Gohana,Raddish,Other,FAQ,24/09/2025,1000,2000,1200
Haryana,"Yamuna Nagar",Chhachrauli,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,1700,2600,1700
Haryana,"Yamuna Nagar",Chhachrauli,Colacasia,Other,FAQ,24/09/2025,1600,1600,1600
Haryana,"Yamuna Nagar",Mustafabad,Ginger(Green),Other,FAQ,24/09/2025,4800,4800,4800
Haryana,"Yamuna Nagar",Mustafabad,Tomato,Other,FAQ,24/09/2025,2000,2200,2000
Haryana,"Yamuna Nagar",Sadhaura,Onion,Onion,FAQ,24/09/2025,1200,1400,1300
"Himachal Pradesh",Chamba,Chamba,Apple,"Royal Delicious",Medium,24/09/2025,5000,10000,7500
"Himachal Pradesh",Chamba,Chamba,"Bottle gourd",Other,FAQ,24/09/2025,4000,4500,4250
"Himachal Pradesh",Chamba,Chamba,Cabbage,Other,FAQ,24/09/2025,3000,3500,3250
"Himachal Pradesh",Chamba,Chamba,Capsicum,Other,FAQ,24/09/2025,9000,10000,9500
"Himachal Pradesh",Chamba,Chamba,Cauliflower,Other,FAQ,24/09/2025,5000,5500,5250
"Himachal Pradesh",Chamba,Chamba,Pomegranate,Other,Medium,24/09/2025,10000,12000,11000
"Himachal Pradesh",Chamba,Chamba,Potato,Other,FAQ,24/09/2025,1400,1600,1500
"Himachal Pradesh",Hamirpur,Hamirpur,Banana,Other,Medium,24/09/2025,3800,4200,4000
"Himachal Pradesh",Hamirpur,Hamirpur,"Bottle gourd",Other,FAQ,24/09/2025,4000,4500,4200
"Himachal Pradesh",Hamirpur,Hamirpur,Capsicum,Other,FAQ,24/09/2025,10000,12000,11000
"Himachal Pradesh",Hamirpur,Hamirpur,Garlic,Garlic,FAQ,24/09/2025,10000,15000,12500
"Himachal Pradesh",Hamirpur,Hamirpur,"Sponge gourd",Other,FAQ,24/09/2025,2500,3500,3000
"Himachal Pradesh",Kangra,Dharamshala,Capsicum,Other,FAQ,24/09/2025,9000,10000,9500
"Himachal Pradesh",Kangra,Dharamshala,Carrot,Other,FAQ,24/09/2025,2500,3000,2750
"Himachal Pradesh",Kangra,Dharamshala,Cucumbar(Kheera),Other,FAQ,24/09/2025,3800,5500,4650
"Himachal Pradesh",Kangra,Dharamshala,"Mousambi(Sweet Lime)",Other,Medium,24/09/2025,5500,6000,5750
"Himachal Pradesh",Kangra,Dharamshala,Pomegranate,Other,Medium,24/09/2025,12000,15000,13500
"Himachal Pradesh",Kangra,Kangra,Brinjal,Other,FAQ,24/09/2025,3200,3500,3300
"Himachal Pradesh",Kangra,Kangra,Capsicum,Other,FAQ,24/09/2025,9000,10000,9500
"Himachal Pradesh",Kangra,Kangra,Coriander(Leaves),Other,FAQ,24/09/2025,20000,25000,22000
"Himachal Pradesh",Kangra,Kangra,"French Beans (Frasbean)",Other,FAQ,24/09/2025,9000,10000,9500
"Himachal Pradesh",Kangra,Kangra,Garlic,Average,FAQ,24/09/2025,10000,11000,11000
"Himachal Pradesh",Kangra,Kangra,Ginger(Green),Other,FAQ,24/09/2025,6500,7000,6700
"Himachal Pradesh",Kangra,Kangra,Lemon,Other,FAQ,24/09/2025,6000,7000,6500
"Himachal Pradesh",Kangra,Kangra,Pear(Marasebu),Other,Medium,24/09/2025,6000,8000,7000
"Himachal Pradesh",Kangra,Kangra,Pomegranate,Other,Medium,24/09/2025,6000,12000,10000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cauliflower,Cauliflower,FAQ,24/09/2025,4000,4500,4300
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Green Chilli","Green Chilly",FAQ,24/09/2025,5000,5200,5100
"Himachal Pradesh",Kangra,Kangra(Baijnath),Potato,Potato,FAQ,24/09/2025,1800,2500,2000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Bottle gourd","Bottle Gourd",FAQ,24/09/2025,2800,5000,4000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Capsicum,Capsicum,FAQ,24/09/2025,9500,10000,9700
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Carrot,Carrot,FAQ,24/09/2025,2800,3200,3000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Colacasia,Colacasia,FAQ,24/09/2025,3200,3600,3400
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Ginger(Green),"Green Ginger",FAQ,24/09/2025,7500,8500,8000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Mashrooms,Mashrooms,FAQ,24/09/2025,19000,21000,20000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Papaya,Other,Medium,24/09/2025,4000,4200,4100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Pomegranate,Other,Medium,24/09/2025,6500,16000,11000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Potato,Potato,FAQ,24/09/2025,1300,3000,2200
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Raddish,Raddish,FAQ,24/09/2025,2500,2600,2550
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Sponge gourd","Sponge gourd",FAQ,24/09/2025,4200,4600,4400
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Bitter gourd","Bitter Gourd",FAQ,24/09/2025,2500,3000,2700
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Pineapple,Other,Medium,24/09/2025,3500,4000,3700
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Pomegranate,Other,Medium,24/09/2025,6000,11000,9000
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Tinda,Other,FAQ,24/09/2025,5000,5500,5200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Tomato,Deshi,FAQ,24/09/2025,2500,3000,2700
"Himachal Pradesh",Kangra,Palampur,Apple,"Kullu Royal Delicious",Medium,24/09/2025,4000,8000,6000
"Himachal Pradesh",Kangra,Palampur,Cauliflower,Cauliflower,FAQ,24/09/2025,4000,5000,4500
"Himachal Pradesh",Kangra,Palampur,Cucumbar(Kheera),Other,FAQ,24/09/2025,4000,5500,4800
"Himachal Pradesh",Kangra,Palampur,"French Beans (Frasbean)",Other,FAQ,24/09/2025,7000,8000,7500
"Himachal Pradesh",Kangra,Palampur,Onion,Other,FAQ,24/09/2025,1800,2200,2000
"Himachal Pradesh",Kangra,Palampur,Papaya,Other,Medium,24/09/2025,3800,4000,3900
"Himachal Pradesh",Kangra,Palampur,Pomegranate,Other,Medium,24/09/2025,6000,15000,10000
"Himachal Pradesh",Kangra,Palampur,Tomato,Tomato,FAQ,24/09/2025,2800,3000,2900
"Himachal Pradesh",Mandi,Mandi(Mandi),Banana,"Banana - Ripe",Medium,24/09/2025,3500,4200,4000
"Himachal Pradesh",Mandi,Mandi(Mandi),Beetroot,Beetroot,FAQ,24/09/2025,4000,4000,4000
"Himachal Pradesh",Mandi,Mandi(Mandi),Carrot,Carrot,FAQ,24/09/2025,2000,3000,2500
"Himachal Pradesh",Mandi,Mandi(Mandi),Coriander(Leaves),Coriander,FAQ,24/09/2025,10000,15000,12000
"Himachal Pradesh",Mandi,Mandi(Mandi),Mashrooms,Mashrooms,FAQ,24/09/2025,17500,18000,18000
"Himachal Pradesh",Mandi,Mandi(Mandi),Papaya,Papaya,Medium,24/09/2025,3000,4500,4000
"Himachal Pradesh",Mandi,Mandi(Mandi),"Sponge gourd","Sponge gourd",FAQ,24/09/2025,2000,4000,3000
"Himachal Pradesh",Sirmore,"Paonta Sahib",Colacasia,Other,FAQ,24/09/2025,4500,5000,4800
"Himachal Pradesh",Sirmore,"Paonta Sahib",Cucumbar(Kheera),Other,FAQ,24/09/2025,2000,4000,3000
"Himachal Pradesh",Sirmore,"Paonta Sahib",Garlic,Other,FAQ,24/09/2025,6000,7000,6500
"Himachal Pradesh",Sirmore,"Paonta Sahib",Pomegranate,Other,Large,24/09/2025,10000,14000,12000
"Himachal Pradesh",Solan,Solan,"Bottle gourd",Other,FAQ,24/09/2025,1800,2000,1900
"Himachal Pradesh",Solan,Solan,Brinjal,Other,FAQ,24/09/2025,2500,3500,3000
"Himachal Pradesh",Solan,Solan,"Green Chilli",Other,FAQ,24/09/2025,4000,4500,4200
"Himachal Pradesh",Solan,Solan,Tomato,Other,FAQ,24/09/2025,1300,3500,2900
"Himachal Pradesh",Solan,Solan(Nalagarh),"Bitter gourd",Other,FAQ,24/09/2025,2000,2500,2200
"Himachal Pradesh",Solan,Solan(Nalagarh),"Bottle gourd",Other,FAQ,24/09/2025,1500,2000,1800
